b	c	x	h	l
0.	0.385	5.2359810419742665	0.	6.549481082452454
0.	0.39	5.235981041833962	0.	6.549481082135377
0.	0.395	5.235981041693658	0.	6.5494810818183025
0.	0.4	5.2359810415533525	0.	6.549481081501225
0.	0.405	5.235981041413048	0.	6.549481081184149
0.	0.41	5.235981041272743	0.	6.549481080867072
0.	0.415	5.235981041132438	0.	6.549481080549995
0.	0.42	5.235981040992133	0.	6.54948108023292
0.	0.425	5.2359810408518275	0.	6.549481079915842
0.	0.43	5.235981040711524	0.	6.549481079598768
0.	0.435	5.235981040571218	0.	6.549481079281689
0.	0.44	5.235981040430913	0.	6.549481078964611
0.	0.445	5.235981040290608	0.	6.549481078647535
0.	0.45	5.235981040150304	0.	6.5494810783304604
0.	0.455	5.235981040009999	0.	6.549481078013383
0.	0.46	5.235981039869694	0.	6.549481077696307
0.	0.465	5.235981039729388	0.	6.5494810773792285
0.	0.47	5.235981039589083	0.	6.549481077062151
0.	0.475	5.235981039448779	0.	6.549481076745078
0.	0.48	5.2359810393084745	0.	6.549481076428001
0.	0.485	5.235981039168171	0.	6.549481076110927
0.	0.49	5.235981039027864	0.	6.549481075793847
0.	0.495	5.23598103888756	0.	6.549481075476772
0.	0.5	5.235981038747256	0.	6.549481075159696
0.01	0.	5.238355556662129	0.9999977148575421	6.5548452977716725
0.01	0.005	5.235981056461831	6.799248960054639e-7	6.5494810749658114
0.01	0.01	5.235981054148454	2.9030791850415457e-7	6.549481075613333
0.01	0.015	5.235981053403638	1.8192381604979908e-7	6.549481075991653
0.01	0.02	5.235981052979451	1.3102609311625124e-7	6.549481076314945
0.01	0.025	5.235981052674272	1.0146567054206761e-7	6.549481076617809
0.01	0.03	5.235981052426236	8.215012050494402e-8	6.549481076910871
0.01	0.035	5.235981052210021	6.854013681791743e-8	6.549481077198464
0.01	0.04	5.235981052013344	5.843301755825375e-8	6.549481077482707
0.01	0.045	5.235981051829521	5.063062521822937e-8	6.549481077764742
0.01	0.05	5.235981051654605	4.44253207894274e-8	6.549481078045245
0.01	0.055	5.2359810514861165	3.9372264950232445e-8	6.54948107832465
0.01	0.06	5.235981051322419	3.5177785778639894e-8	6.549481078603236
0.01	0.065	5.235981051162383	3.164019385104486e-8	6.54948107888119
0.01	0.07	5.235981051005213	2.8616384519386375e-8	6.5494810791586495
0.01	0.075	5.235981050850326	2.6002006545909894e-8	6.549481079435718
0.01	0.08	5.23598105069729	2.371917582847136e-8	6.549481079712471
0.01	0.085	5.23598105054577	2.1708584276781938e-8	6.549481079988961
0.01	0.09	5.235981050395512	1.9924273433902763e-8	6.549481080265233
0.01	0.095	5.235981050246317	1.833007843704343e-8	6.5494810805413275
0.01	0.1	5.235981050098021	1.6897151281741198e-8	6.549481080817267
0.01	0.105	5.235981049950492	1.560219945458092e-8	6.54948108109307
0.01	0.11	5.235981049803629	1.4426210035281113e-8	6.549481081368767
0.01	0.115	5.235981049657341	1.3353509984851052e-8	6.549481081644357
0.01	0.12	5.235981049511558	1.2371063627173835e-8	6.549481081919867
0.01	0.125	5.235981049366215	1.1467940295248714e-8	6.549481082195294
0.01	0.13	5.235981049221264	1.0634905921042704e-8	6.549481082470659
0.01	0.135	5.235981049076661	9.864106160267397e-9	6.549481082745965
0.01	0.14	5.235981048932366	9.148817979470197e-9	6.549481083021215
0.01	0.145	5.235981048788351	8.483253048383238e-9	6.549481083296423
0.01	0.15	5.2359810486445815	7.862400754974008e-9	6.549481083571577
0.01	0.155	5.235981048501039	7.281901838880424e-9	6.549481083846701
0.01	0.16	5.235981048357701	6.737945874042316e-9	6.549481084121789
0.01	0.165	5.235981048214548	6.227187536515999e-9	6.549481084396843
0.01	0.17	5.2359810480715625	5.746677741302137e-9	6.5494810846718705
0.01	0.175	5.235981047928733	5.293806663613791e-9	6.549481084946872
0.01	0.18	5.2359810477860425	4.866256317448931e-9	6.549481085221846
0.01	0.185	5.235981047643484	4.461960872068797e-9	6.549481085496799
0.01	0.19	5.235981047501043	4.079073272349832e-9	6.549481085771732
0.01	0.195	5.235981047358712	3.7159370246856252e-9	6.549481086046646
0.01	0.2	5.235981047216485	3.3710622396233948e-9	6.549481086321543
0.01	0.205	5.23598104707435	3.0431052000121595e-9	6.549481086596424
0.01	0.21	5.235981046932304	2.7308508640434185e-9	6.549481086871289
0.01	0.215	5.235981046790339	2.4331978228133695e-9	6.549481087146142
0.01	0.22	5.235981046648451	2.14914531986775e-9	6.54948108742098
0.01	0.225	5.235981046506633	1.877782010337126e-9	6.549481087695809
0.01	0.23	5.23598104636488	1.6182761936142653e-9	6.5494810879706185
0.01	0.235	5.23598104622319	1.3698672990334534e-9	6.5494810882454235
0.01	0.24	5.235981046081558	1.1318584409492596e-9	6.549481088520218
0.01	0.245	5.2359810459399805	9.036098897213999e-10	6.5494810887950035
0.01	0.25	5.235981045798453	6.845333297892961e-10	6.549481089069777
0.01	0.255	5.235981045656976	4.740867963197636e-10	6.54948108934455
0.01	0.26	5.235981045515542	2.717701986680608e-10	6.549481089619308
0.01	0.265	5.235981045374151	7.71213528373679e-11	6.549481089894059
0.01	0.27	5.235981045232802	0.	6.549481089816454
0.01	0.275	5.235981045091489	0.	6.549481089497099
0.01	0.28	5.235981044950213	0.	6.549481089177828
0.01	0.285	5.235981044808972	0.	6.549481088858635
0.01	0.29	5.2359810446677635	0.	6.549481088539515
0.01	0.295	5.235981044526586	0.	6.5494810882204675
0.01	0.3	5.235981044385436	0.	6.549481087901483
0.01	0.305	5.2359810442443155	0.	6.549481087582562
0.01	0.31	5.23598104410322	0.	6.5494810872636995
0.01	0.315	5.23598104396215	0.	6.549481086944893
0.01	0.32	5.235981043821106	0.	6.5494810866261455
0.01	0.325	5.235981043680083	0.	6.549481086307448
0.01	0.33	5.2359810435390814	0.	6.549481085988797
0.01	0.335	5.235981043398101	0.	6.549481085670192
0.01	0.34	5.235981043257142	0.	6.549481085351637
0.01	0.345	5.2359810431162	0.	6.549481085033122
0.01	0.35	5.2359810429752764	0.	6.549481084714646
0.01	0.355	5.235981042834371	0.	6.549481084396214
0.01	0.36	5.235981042693483	0.	6.5494810840778195
0.01	0.365	5.235981042552611	0.	6.549481083759459
0.01	0.37	5.235981042411754	0.	6.549481083441136
0.01	0.375	5.235981042270912	0.	6.549481083122846
0.01	0.38	5.235981042130082	0.	6.549481082804583
0.01	0.385	5.235981041989269	0.	6.549481082486357
0.01	0.39	5.235981041848468	0.	6.549481082168159
0.01	0.395	5.235981041707679	0.	6.549481081849989
0.01	0.4	5.235981041566902	0.	6.549481081531845
0.01	0.405	5.235981041426137	0.	6.54948108121373
0.01	0.41	5.235981041285383	0.	6.549481080895638
0.01	0.415	5.23598104114464	0.	6.549481080577572
0.01	0.42	5.235981041003908	0.	6.549481080259529
0.01	0.425	5.235981040863185	0.	6.549481079941507
0.01	0.43	5.235981040722472	0.	6.54948107962351
0.01	0.435	5.23598104058177	0.	6.549481079305534
0.01	0.44	5.235981040441075	0.	6.549481078987577
0.01	0.445	5.23598104030039	0.	6.549481078669643
0.01	0.45	5.235981040159713	0.	6.5494810783517226
0.01	0.455	5.235981040019045	0.	6.549481078033826
0.01	0.46	5.235981039878384	0.	6.549481077715945
0.01	0.465	5.23598103973773	0.	6.54948107739808
0.01	0.47	5.235981039597085	0.	6.549481077080236
0.01	0.475	5.235981039456446	0.	6.549481076762404
0.01	0.48	5.235981039315815	0.	6.54948107644459
0.01	0.485	5.23598103917519	0.	6.54948107612679
0.01	0.49	5.235981039034572	0.	6.5494810758090045
0.01	0.495	5.23598103889396	0.	6.549481075491235
0.01	0.5	5.235981038753354	0.	6.549481075173477
0.02	0.	5.240756668773676	0.9999988771871284	6.560265572470022
0.02	0.005	5.235981063536969	9.71588160705335e-7	6.549481073698952
0.02	0.01	5.235981056296487	3.349189477966211e-7	6.549481075188938
0.02	0.015	5.235981054642811	1.9921744000445654e-7	6.54948107572258
0.02	0.02	5.235981053843724	1.401456065931041e-7	6.54948107610993
0.02	0.025	5.235981053334737	1.070865988667401e-7	6.549481076447611
0.02	0.03	5.235981052958807	8.595849049391263e-8	6.5494810767625165
0.02	0.035	5.235981052654914	7.128985303388364e-8	6.549481077065088
0.02	0.04	5.235981052394403	6.051120026609759e-8	6.549481077360233
0.02	0.045	5.235981052162037	5.225630633101731e-8	6.549481077650559
0.02	0.05	5.2359810519489685	4.573168157228456e-8	6.549481077937583
0.02	0.055	5.235981051749704	4.044492105498352e-8	6.549481078222242
0.02	0.06	5.235981051560657	3.607427164897781e-8	6.549481078505154
0.02	0.065	5.235981051379382	3.240059851669576e-8	6.549481078786733
0.02	0.07	5.235981051204159	2.9269495503381693e-8	6.54948107906728
0.02	0.075	5.235981051033739	2.656902891968823e-8	6.549481079347003
0.02	0.08	5.235981050867192	2.421607376729018e-8	6.549481079626057
0.02	0.085	5.235981050703819	2.214760554699976e-8	6.549481079904573
0.02	0.09	5.235981050543076	2.0314971139716213e-8	6.549481080182638
0.02	0.095	5.235981050384539	1.8680013305835275e-8	6.549481080460328
0.02	0.1	5.235981050227867	1.7212385240439675e-8	6.5494810807376975
0.02	0.105	5.235981050072788	1.5887649423575674e-8	6.549481081014791
0.02	0.11	5.235981049919082	1.4685906040060694e-8	6.549481081291653
0.02	0.115	5.235981049766563	1.3590786468070033e-8	6.549481081568309
0.02	0.12	5.235981049615084	1.2588703293670335e-8	6.549481081844791
0.02	0.125	5.235981049464514	1.1668283682837956e-8	6.549481082121111
0.02	0.13	5.2359810493147485	1.0819935859814532e-8	6.549481082397299
0.02	0.135	5.235981049165696	1.003551358691149e-8	6.549481082673363
0.02	0.14	5.235981049017278	9.308053737776867e-9	6.549481082949319
0.02	0.145	5.235981048869428	8.631569037581336e-9	6.549481083225175
0.02	0.15	5.235981048722091	8.000882896428245e-9	6.549481083500948
0.02	0.155	5.235981048575213	7.411496698759312e-9	6.549481083776638
0.02	0.16	5.235981048428752	6.859482320522161e-9	6.549481084052259
0.02	0.165	5.23598104828267	6.341394480634781e-9	6.549481084327815
0.02	0.17	5.235981048136932	5.8541987628732335e-9	6.549481084603313
0.02	0.175	5.235981047991509	5.39521214220421e-9	6.549481084878757
0.02	0.18	5.235981047846373	4.962053551198427e-9	6.549481085154148
0.02	0.185	5.235981047701502	4.552602563227822e-9	6.549481085429496
0.02	0.19	5.235981047556874	4.16496467903991e-9	6.5494810857048
0.02	0.195	5.235981047412472	3.797442017213357e-9	6.549481085980073
0.02	0.2	5.235981047268275	3.4485084521942914e-9	6.549481086255304
0.02	0.205	5.235981047124271	3.1167884316843455e-9	6.549481086530503
0.02	0.21	5.235981046980445	2.8010388535067724e-9	6.549481086805673
0.02	0.215	5.235981046836784	2.5001334985305405e-9	6.549481087080814
0.02	0.22	5.235981046693278	2.213049608718097e-9	6.549481087355928
0.02	0.225	5.235981046549915	1.938856273176975e-9	6.549481087631015
0.02	0.23	5.235981046406687	1.6767043443202503e-9	6.549481087906084
0.02	0.235	5.235981046263584	1.4258176539967328e-9	6.549481088181128
0.02	0.24	5.2359810461206	1.1854853381941892e-9	6.549481088456155
0.02	0.245	5.235981045977726	9.55055110438391e-10	6.549481088731163
0.02	0.25	5.235981045834954	7.339273498609618e-10	6.549481089006151
0.02	0.255	5.235981045692283	5.215498910865103e-10	6.549481089281126
0.02	0.26	5.235981045549701	3.1741342063558695e-10	6.549481089556078
0.02	0.265	5.235981045407205	1.2104739903271165e-10	6.54948108983102
0.02	0.27	5.2359810452647935	0.	6.54948108988875
0.02	0.275	5.2359810451224575	0.	6.5494810895670845
0.02	0.28	5.2359810449801945	0.	6.549481089245583
0.02	0.285	5.235981044838001	0.	6.549481088924238
0.02	0.29	5.235981044695874	0.	6.549481088603044
0.02	0.295	5.235981044553808	0.	6.549481088281988
0.02	0.3	5.235981044411803	0.	6.549481087961068
0.02	0.305	5.2359810442698524	0.	6.549481087640274
0.02	0.31	5.235981044127956	0.	6.5494810873196005
0.02	0.315	5.2359810439861105	0.	6.549481086999041
0.02	0.32	5.235981043844314	0.	6.549481086678593
0.02	0.325	5.235981043702563	0.	6.5494810863582495
0.02	0.33	5.235981043560856	0.	6.549481086038004
0.02	0.335	5.2359810434191925	0.	6.549481085717858
0.02	0.34	5.235981043277568	0.	6.549481085397797
0.02	0.345	5.235981043135982	0.	6.549481085077827
0.02	0.35	5.235981042994434	0.	6.549481084757939
0.02	0.355	5.235981042852919	0.	6.54948108443813
0.02	0.36	5.2359810427114395	0.	6.549481084118399
0.02	0.365	5.235981042569993	0.	6.549481083798741
0.02	0.37	5.235981042428576	0.	6.549481083479153
0.02	0.375	5.235981042287189	0.	6.549481083159629
0.02	0.38	5.2359810421458315	0.	6.549481082840176
0.02	0.385	5.235981042004501	0.	6.5494810825207805
0.02	0.39	5.235981041863197	0.	6.5494810822014475
0.02	0.395	5.235981041721918	0.	6.549481081882168
0.02	0.4	5.235981041580665	0.	6.5494810815629485
0.02	0.405	5.235981041439435	0.	6.549481081243782
0.02	0.41	5.235981041298227	0.	6.5494810809246635
0.02	0.415	5.235981041157041	0.	6.549481080605597
0.02	0.42	5.235981041015876	0.	6.549481080286575
0.02	0.425	5.235981040874733	0.	6.549481079967606
0.02	0.43	5.235981040733607	0.	6.549481079648673
0.02	0.435	5.235981040592502	0.	6.549481079329787
0.02	0.44	5.2359810404514135	0.	6.549481079010941
0.02	0.445	5.235981040310343	0.	6.5494810786921365
0.02	0.45	5.235981040169292	0.	6.549481078373371
0.02	0.455	5.235981040028254	0.	6.549481078054639
0.02	0.46	5.2359810398872355	0.	6.54948107773595
0.02	0.465	5.23598103974623	0.	6.549481077417289
0.02	0.47	5.235981039605241	0.	6.549481077098665
0.02	0.475	5.2359810394642645	0.	6.549481076780073
0.02	0.48	5.235981039323304	0.	6.549481076461516
0.02	0.485	5.235981039182357	0.	6.549481076142985
0.02	0.49	5.235981039041421	0.	6.549481075824484
0.02	0.495	5.2359810389005	0.	6.549481075506015
0.02	0.5	5.235981038759592	0.	6.5494810751875745
0.03	0.	5.243184827510281	0.9999992643315285	6.5657427736219445
0.03	0.005	5.235981081007454	1.690354428442242e-6	6.54948107065542
0.03	0.01	5.235981059202271	3.950960619547203e-7	6.549481074635082
0.03	0.015	5.235981056132089	2.1993618799164295e-7	6.549481075410791
0.03	0.02	5.2359810548307655	1.5052608073007234e-7	6.549481075883942
0.03	0.025	5.2359810540678575	1.1330452394592768e-7	6.549481076265004
0.03	0.03	5.235981053539331	9.009521101935882e-8	6.549481076605974
0.03	0.035	5.235981053133802	7.423908955040761e-8	6.549481076925906
0.03	0.04	5.235981052800809	6.2719555902835e-8	6.5494810772334295
0.03	0.045	5.235981052514178	5.397156685730027e-8	6.549481077533025
0.03	0.05	5.23598105225897	4.710229672688832e-8	6.549481077827245
0.03	0.055	5.235981052026047	4.156522063611983e-8	6.549481078117656
0.03	0.06	5.235981051809498	3.700705634927573e-8	6.549481078405262
0.03	0.065	5.235981051605333	3.3189291494154644e-8	6.54948107869075
0.03	0.07	5.235981051410763	2.994507821637961e-8	6.5494810789746
0.03	0.075	5.235981051223775	2.7154197855120106e-8	6.549481079257152
0.03	0.08	5.235981051042884	2.4727835552526598e-8	6.549481079538659
0.03	0.085	5.235981050866971	2.259895433277375e-8	6.549481079819318
0.03	0.09	5.2359810506951705	2.0716005784615728e-8	6.549481080099274
0.03	0.095	5.235981050526809	1.903870105078761e-8	6.549481080378635
0.03	0.1	5.235981050361353	1.7535095830842632e-8	6.549481080657506
0.03	0.105	5.235981050198374	1.617953631638707e-8	6.54948108093595
0.03	0.11	5.235981050037522	1.4951183441053776e-8	6.549481081214029
0.03	0.115	5.235981049878513	1.3832933957212939e-8	6.549481081491796
0.03	0.12	5.235981049721108	1.2810619195438972e-8	6.5494810817692874
0.03	0.125	5.23598104956511	1.187240155766954e-8	6.5494810820465394
0.03	0.13	5.235981049410351	1.100831406260978e-8	6.549481082323577
0.03	0.135	5.235981049256692	1.0209904887042766e-8	6.549481082600429
0.03	0.14	5.2359810491040095	9.469959993552708e-9	6.549481082877111
0.03	0.145	5.235981048952202	8.782284538683444e-9	6.549481083153644
0.03	0.15	5.23598104880118	8.141529022586722e-9	6.549481083430044
0.03	0.155	5.235981048650865	7.543049859479325e-9	6.549481083706325
0.03	0.16	5.235981048501189	6.982796646359094e-9	6.549481083982493
0.03	0.165	5.235981048352093	6.457220382621928e-9	6.549481084258563
0.03	0.17	5.2359810482035245	5.963198211309457e-9	6.549481084534544
0.03	0.175	5.235981048055438	5.497971322062667e-9	6.5494810848104414
0.03	0.18	5.235981047907792	5.059093405021839e-9	6.549481085086264
0.03	0.185	5.235981047760551	4.6443876217502936e-9	6.549481085362016
0.03	0.19	5.235981047613682	4.251910495403096e-9	6.549481085637707
0.03	0.195	5.235981047467154	3.87992145580403e-9	6.549481085913336
0.03	0.2	5.235981047320944	3.526857032739054e-9	6.549481086188915
0.03	0.205	5.235981047175026	3.191308890208808e-9	6.549481086464439
0.03	0.21	5.23598104702938	2.872005050809846e-9	6.549481086739917
0.03	0.215	5.235981046883987	2.5677937825405903e-9	6.549481087015353
0.03	0.22	5.235981046738829	2.2776297177294435e-9	6.549481087290753
0.03	0.225	5.23598104659389	2.0005618514745116e-9	6.549481087566114
0.03	0.23	5.235981046449155	1.7357231292504358e-9	6.5494810878414365
0.03	0.235	5.235981046304612	1.4823213834835651e-9	6.549481088116726
0.03	0.24	5.235981046160248	1.2396314195090695e-9	6.549481088391989
0.03	0.245	5.235981046016052	1.0069880843848234e-9	6.54948108866722
0.03	0.25	5.235981045872013	7.837801790349833e-10	6.549481088942424
0.03	0.255	5.235981045728123	5.694450964007234e-10	6.549481089217604
0.03	0.26	5.235981045584374	3.6346408654795085e-10	6.5494810894927635
0.03	0.265	5.235981045440754	1.6535806484246666e-10	6.549481089767894
0.03	0.27	5.23598104529726	0.	6.549481089962122
0.03	0.275	5.235981045153884	0.	6.549481089638106
0.03	0.28	5.235981045010618	0.	6.549481089314338
0.03	0.285	5.235981044867459	0.	6.549481088990809
0.03	0.29	5.235981044724397	0.	6.549481088667505
0.03	0.295	5.235981044581431	0.	6.549481088344412
0.03	0.3	5.235981044438556	0.	6.549481088021526
0.03	0.305	5.235981044295764	0.	6.54948108769883
0.03	0.31	5.235981044153054	0.	6.549481087376319
0.03	0.315	5.235981044010421	0.	6.549481087053981
0.03	0.32	5.235981043867861	0.	6.5494810867318085
0.03	0.325	5.235981043725372	0.	6.549481086409797
0.03	0.33	5.23598104358295	0.	6.549481086087936
0.03	0.335	5.235981043440592	0.	6.549481085766219
0.03	0.34	5.235981043298294	0.	6.5494810854446355
0.03	0.345	5.235981043156055	0.	6.54948108512319
0.03	0.35	5.235981043013871	0.	6.549481084801867
0.03	0.355	5.235981042871742	0.	6.549481084480668
0.03	0.36	5.235981042729663	0.	6.549481084159582
0.03	0.365	5.235981042587634	0.	6.549481083838608
0.03	0.37	5.235981042445651	0.	6.54948108351774
0.03	0.375	5.235981042303714	0.	6.549481083196975
0.03	0.38	5.23598104216182	0.	6.549481082876306
0.03	0.385	5.235981042019967	0.	6.549481082555732
0.03	0.39	5.235981041878155	0.	6.54948108223525
0.03	0.395	5.23598104173638	0.	6.549481081914852
0.03	0.4	5.235981041594643	0.	6.549481081594538
0.03	0.405	5.235981041452943	0.	6.549481081274308
0.03	0.41	5.235981041311276	0.	6.549481080954155
0.03	0.415	5.235981041169643	0.	6.549481080634076
0.03	0.42	5.235981041028041	0.	6.5494810803140675
0.03	0.425	5.23598104088647	0.	6.5494810799941305
0.03	0.43	5.235981040744929	0.	6.549481079674259
0.03	0.435	5.235981040603416	0.	6.549481079354454
0.03	0.44	5.235981040461931	0.	6.549481079034711
0.03	0.445	5.235981040320473	0.	6.5494810787150275
0.03	0.45	5.235981040179039	0.	6.5494810783954
0.03	0.455	5.2359810400376325	0.	6.549481078075834
0.03	0.46	5.235981039896249	0.	6.549481077756319
0.03	0.465	5.235981039754891	0.	6.549481077436862
0.03	0.47	5.235981039613552	0.	6.5494810771174485
0.03	0.475	5.235981039472238	0.	6.549481076798091
0.03	0.48	5.235981039330943	0.	6.549481076478776
0.03	0.485	5.235981039189669	0.	6.549481076159513
0.03	0.49	5.235981039048414	0.	6.549481075840287
0.03	0.495	5.23598103890718	0.	6.549481075521111
0.03	0.5	5.235981038765966	0.	6.549481075201982
0.04	0.	5.245640494534424	0.9999994578209301	6.571277791062547
0.04	0.005	5.2359811934792475	6.3116980643999595e-6	6.5494810514132995
0.04	0.01	5.235981063346211	4.807079005150915e-7	6.549481073869695
0.04	0.015	5.235981057953937	2.452094358686139e-7	6.549481075042185
0.04	0.02	5.23598105596793	1.6244846587513355e-7	6.549481075632317
0.04	0.025	5.235981054885857	1.2021988874895486e-7	6.549481076067898
0.04	0.03	5.235981054174291	9.460465928375813e-8	6.549481076440137
0.04	0.035	5.235981053650524	7.741037951469062e-8	6.549481076780263
0.04	0.04	5.235981053235023	6.50707103985691e-8	6.5494810771018805
0.04	0.045	5.23598105288761	5.578402059102932e-8	6.549481077411858
0.04	0.05	5.235981052585796	4.854202633042271e-8	6.549481077714037
0.04	0.055	5.235981052316014	4.2736409980777194e-8	6.549481078010736
0.04	0.06	5.235981052069598	3.7978390029069916e-8	6.549481078303446
0.04	0.065	5.235981051840746	3.400788124504622e-8	6.549481078593157
0.04	0.07	5.235981051625427	3.064431273334491e-8	6.5494810788805475
0.04	0.075	5.235981051420762	2.7758398708407367e-8	6.5494810791661155
0.04	0.08	5.23598105122463	2.5255138244230086e-8	6.549481079450228
0.04	0.085	5.23598105103544	2.3063157249444122e-8	6.549481079733151
0.04	0.09	5.235981050851973	2.11277931010826e-8	6.549481080015097
0.04	0.095	5.2359810506732805	1.9406474229950235e-8	6.5494810802962276
0.04	0.1	5.23598105049861	1.786555223581879e-8	6.549481080576669
0.04	0.105	5.2359810503273625	1.6478080343848442e-8	6.549481080856527
0.04	0.11	5.23598105015905	1.5222224124601426e-8	6.54948108113588
0.04	0.115	5.235981049993274	1.4080104000522921e-8	6.549481081414802
0.04	0.12	5.235981049829705	1.3036938612514114e-8	6.549481081693347
0.04	0.125	5.235981049668068	1.2080401600694761e-8	6.54948108197156
0.04	0.13	5.235981049508132	1.1200132242713688e-8	6.549481082249483
0.04	0.135	5.235981049349701	1.0387358659361972e-8	6.54948108252715
0.04	0.14	5.235981049192609	9.634604493530933e-9	6.549481082804587
0.04	0.145	5.235981049036712	8.935458256376029e-9	6.549481083081819
0.04	0.15	5.235981048881888	8.284390255556837e-9	6.5494810833588675
0.04	0.155	5.2359810487280285	7.676606046249319e-9	6.5494810836357535
0.04	0.16	5.235981048575041	7.107928149856556e-9	6.549481083912486
0.04	0.165	5.235981048422845	6.574699912597782e-9	6.549481084189088
0.04	0.17	5.235981048271365	6.07370679026125e-9	6.549481084465561
